순번,기준년,기준월,행정동코드,행정동명,성별코드,성별,요일코드,요일,시간대코드,시간대,유동인구수,시간당 평균 유동인구수,데이터생성일자
8747,2021,6,3017057500,내동,m,남성,6,토요일,3,퇴근,23971.25,11985.63,20230104
8748,2021,6,3017057500,내동,f,여성,6,토요일,4,저녁,55030.95,13757.74,20230104
8749,2021,6,3017057500,내동,m,남성,6,토요일,4,저녁,50382.89,12595.72,20230104
8750,2021,6,3017057500,내동,f,여성,6,토요일,5,야간,25654.7,3664.96,20230104
8751,2021,6,3017057500,내동,m,남성,6,토요일,5,야간,25654.83,3664.98,20230104
8752,2021,6,3017058100,갈마1동,f,여성,0,일요일,1,출근,16438.05,8219.03,20230104
8753,2021,6,3017058100,갈마1동,m,남성,0,일요일,1,출근,18215.3,9107.65,20230104
8754,2021,6,3017058100,갈마1동,f,여성,0,일요일,2,주간,113676.27,12630.7,20230104
8755,2021,6,3017058100,갈마1동,m,남성,0,일요일,2,주간,123325.65,13702.85,20230104
8756,2021,6,3017058100,갈마1동,f,여성,0,일요일,3,퇴근,32363.79,16181.9,20230104
8757,2021,6,3017058100,갈마1동,m,남성,0,일요일,3,퇴근,34457.03,17228.52,20230104
8758,2021,6,3017058100,갈마1동,f,여성,0,일요일,4,저녁,67096.19,16774.05,20230104
8759,2021,6,3017058100,갈마1동,m,남성,0,일요일,4,저녁,71366.22,17841.56,20230104
8760,2021,6,3017058100,갈마1동,f,여성,0,일요일,5,야간,37389.89,5341.41,20230104
8761,2021,6,3017058100,갈마1동,m,남성,0,일요일,5,야간,43723.72,6246.25,20230104
8762,2021,6,3017058100,갈마1동,f,여성,1,월요일,1,출근,20166.98,10083.49,20230104
8763,2021,6,3017058100,갈마1동,m,남성,1,월요일,1,출근,18927.01,9463.51,20230104
8764,2021,6,3017058100,갈마1동,f,여성,1,월요일,2,주간,126922.74,14102.53,20230104
8765,2021,6,3017058100,갈마1동,m,남성,1,월요일,2,주간,113322.99,12591.44,20230104
8766,2021,6,3017058100,갈마1동,f,여성,1,월요일,3,퇴근,34425.77,17212.89,20230104
8767,2021,6,3017058100,갈마1동,m,남성,1,월요일,3,퇴근,33677.14,16838.57,20230104
8768,2021,6,3017058100,갈마1동,f,여성,1,월요일,4,저녁,70663.48,17665.87,20230104
8769,2021,6,3017058100,갈마1동,m,남성,1,월요일,4,저녁,72280.65,18070.16,20230104
8770,2021,6,3017058100,갈마1동,f,여성,1,월요일,5,야간,34178.98,4882.71,20230104
8771,2021,6,3017058100,갈마1동,m,남성,1,월요일,5,야간,38691.15,5527.31,20230104
8772,2021,6,3017058100,갈마1동,f,여성,2,화요일,1,출근,24476.7,12238.35,20230104
8773,2021,6,3017058100,갈마1동,m,남성,2,화요일,1,출근,23133.16,11566.58,20230104
8774,2021,6,3017058100,갈마1동,f,여성,2,화요일,2,주간,158550.17,17616.69,20230104
8775,2021,6,3017058100,갈마1동,m,남성,2,화요일,2,주간,141426.21,15714.02,20230104
8776,2021,6,3017058100,갈마1동,f,여성,2,화요일,3,퇴근,43273.67,21636.84,20230104
8777,2021,6,3017058100,갈마1동,m,남성,2,화요일,3,퇴근,43009.03,21504.52,20230104
8778,2021,6,3017058100,갈마1동,f,여성,2,화요일,4,저녁,88297.26,22074.31,20230104
8779,2021,6,3017058100,갈마1동,m,남성,2,화요일,4,저녁,91543.28,22885.82,20230104
8780,2021,6,3017058100,갈마1동,f,여성,2,화요일,5,야간,41260.9,5894.42,20230104
8781,2021,6,3017058100,갈마1동,m,남성,2,화요일,5,야간,46272.88,6610.41,20230104
8782,2021,6,3017058100,갈마1동,f,여성,3,수요일,1,출근,24815.2,12407.6,20230104
8783,2021,6,3017058100,갈마1동,m,남성,3,수요일,1,출근,23433.99,11717,20230104
8784,2021,6,3017058100,갈마1동,f,여성,3,수요일,2,주간,158169.25,17574.36,20230104
8785,2021,6,3017058100,갈마1동,m,남성,3,수요일,2,주간,143364.67,15929.41,20230104
8786,2021,6,3017058100,갈마1동,f,여성,3,수요일,3,퇴근,42941.47,21470.74,20230104
8787,2021,6,3017058100,갈마1동,m,남성,3,수요일,3,퇴근,43025.35,21512.68,20230104
8788,2021,6,3017058100,갈마1동,f,여성,3,수요일,4,저녁,87847.91,21961.98,20230104
8789,2021,6,3017058100,갈마1동,m,남성,3,수요일,4,저녁,90804.77,22701.19,20230104
8790,2021,6,3017058100,갈마1동,f,여성,3,수요일,5,야간,41385.09,5912.16,20230104
8791,2021,6,3017058100,갈마1동,m,남성,3,수요일,5,야간,46284.29,6612.04,20230104
8792,2021,6,3017058100,갈마1동,f,여성,4,목요일,1,출근,19637.9,9818.95,20230104
8793,2021,6,3017058100,갈마1동,m,남성,4,목요일,1,출근,18675.5,9337.75,20230104
8794,2021,6,3017058100,갈마1동,f,여성,4,목요일,2,주간,126210.8,14023.42,20230104
8795,2021,6,3017058100,갈마1동,m,남성,4,목요일,2,주간,113907.77,12656.42,20230104
8796,2021,6,3017058100,갈마1동,f,여성,4,목요일,3,퇴근,34338.25,17169.13,20230104
8797,2021,6,3017058100,갈마1동,m,남성,4,목요일,3,퇴근,34403.95,17201.98,20230104
8798,2021,6,3017058100,갈마1동,f,여성,4,목요일,4,저녁,70516.94,17629.23,20230104
8799,2021,6,3017058100,갈마1동,m,남성,4,목요일,4,저녁,72261.41,18065.35,20230104
8800,2021,6,3017058100,갈마1동,f,여성,4,목요일,5,야간,33033.93,4719.13,20230104
8801,2021,6,3017058100,갈마1동,m,남성,4,목요일,5,야간,37349.12,5335.59,20230104
8802,2021,6,3017058100,갈마1동,f,여성,5,금요일,1,출근,19965.21,9982.61,20230104
8803,2021,6,3017058100,갈마1동,m,남성,5,금요일,1,출근,18709.9,9354.95,20230104
8804,2021,6,3017058100,갈마1동,f,여성,5,금요일,2,주간,128088.7,14232.08,20230104
8805,2021,6,3017058100,갈마1동,m,남성,5,금요일,2,주간,116185.77,12909.53,20230104
8806,2021,6,3017058100,갈마1동,f,여성,5,금요일,3,퇴근,33749.61,16874.81,20230104
8807,2021,6,3017058100,갈마1동,m,남성,5,금요일,3,퇴근,34293.57,17146.79,20230104
8808,2021,6,3017058100,갈마1동,f,여성,5,금요일,4,저녁,69498.44,17374.61,20230104
8809,2021,6,3017058100,갈마1동,m,남성,5,금요일,4,저녁,72170.54,18042.63,20230104
8810,2021,6,3017058100,갈마1동,f,여성,5,금요일,5,야간,33668.91,4809.85,20230104
8811,2021,6,3017058100,갈마1동,m,남성,5,금요일,5,야간,37332.15,5333.17,20230104
8812,2021,6,3017058100,갈마1동,f,여성,6,토요일,1,출근,17129.37,8564.69,20230104
8813,2021,6,3017058100,갈마1동,m,남성,6,토요일,1,출근,19020.21,9510.11,20230104
8814,2021,6,3017058100,갈마1동,f,여성,6,토요일,2,주간,119245.73,13249.52,20230104
8815,2021,6,3017058100,갈마1동,m,남성,6,토요일,2,주간,123376.94,13708.55,20230104
8816,2021,6,3017058100,갈마1동,f,여성,6,토요일,3,퇴근,32905.45,16452.73,20230104
8817,2021,6,3017058100,갈마1동,m,남성,6,토요일,3,퇴근,34304.23,17152.12,20230104
8818,2021,6,3017058100,갈마1동,f,여성,6,토요일,4,저녁,66735.51,16683.88,20230104
8819,2021,6,3017058100,갈마1동,m,남성,6,토요일,4,저녁,70866.1,17716.53,20230104
8820,2021,6,3017058100,갈마1동,f,여성,6,토요일,5,야간,36031.08,5147.3,20230104
8821,2021,6,3017058100,갈마1동,m,남성,6,토요일,5,야간,41805.49,5972.21,20230104
8822,2021,6,3017058200,갈마2동,f,여성,0,일요일,1,출근,18042.5,9021.25,20230104
8823,2021,6,3017058200,갈마2동,m,남성,0,일요일,1,출근,19823.43,9911.72,20230104
8824,2021,6,3017058200,갈마2동,f,여성,0,일요일,2,주간,117527.54,13058.62,20230104
8825,2021,6,3017058200,갈마2동,m,남성,0,일요일,2,주간,129365.96,14374,20230104
8826,2021,6,3017058200,갈마2동,f,여성,0,일요일,3,퇴근,32263.27,16131.64,20230104
8827,2021,6,3017058200,갈마2동,m,남성,0,일요일,3,퇴근,35616.36,17808.18,20230104
8828,2021,6,3017058200,갈마2동,f,여성,0,일요일,4,저녁,68040.29,17010.07,20230104
8829,2021,6,3017058200,갈마2동,m,남성,0,일요일,4,저녁,73151.1,18287.78,20230104
8830,2021,6,3017058200,갈마2동,f,여성,0,일요일,5,야간,45075.17,6439.31,20230104
8831,2021,6,3017058200,갈마2동,m,남성,0,일요일,5,야간,56251.8,8035.97,20230104
8832,2021,6,3017058200,갈마2동,f,여성,1,월요일,1,출근,20787.3,10393.65,20230104
8833,2021,6,3017058200,갈마2동,m,남성,1,월요일,1,출근,20321.68,10160.84,20230104
8834,2021,6,3017058200,갈마2동,f,여성,1,월요일,2,주간,126522.38,14058.04,20230104
8835,2021,6,3017058200,갈마2동,m,남성,1,월요일,2,주간,122922.9,13658.1,20230104
8836,2021,6,3017058200,갈마2동,f,여성,1,월요일,3,퇴근,34225.81,17112.91,20230104
8837,2021,6,3017058200,갈마2동,m,남성,1,월요일,3,퇴근,36730.88,18365.44,20230104
8838,2021,6,3017058200,갈마2동,f,여성,1,월요일,4,저녁,71002.56,17750.64,20230104
8839,2021,6,3017058200,갈마2동,m,남성,1,월요일,4,저녁,76062.13,19015.53,20230104
8840,2021,6,3017058200,갈마2동,f,여성,1,월요일,5,야간,40446.73,5778.11,20230104
8841,2021,6,3017058200,갈마2동,m,남성,1,월요일,5,야간,46399.61,6628.52,20230104
8842,2021,6,3017058200,갈마2동,f,여성,2,화요일,1,출근,25310.67,12655.34,20230104
8843,2021,6,3017058200,갈마2동,m,남성,2,화요일,1,출근,25171.92,12585.96,20230104
8844,2021,6,3017058200,갈마2동,f,여성,2,화요일,2,주간,156955.18,17439.47,20230104
8845,2021,6,3017058200,갈마2동,m,남성,2,화요일,2,주간,151693.29,16854.81,20230104
8846,2021,6,3017058200,갈마2동,f,여성,2,화요일,3,퇴근,43080.91,21540.46,20230104
8847,2021,6,3017058200,갈마2동,m,남성,2,화요일,3,퇴근,45542.22,22771.11,20230104
8848,2021,6,3017058200,갈마2동,f,여성,2,화요일,4,저녁,88998.83,22249.71,20230104
8849,2021,6,3017058200,갈마2동,m,남성,2,화요일,4,저녁,95262.82,23815.71,20230104
8850,2021,6,3017058200,갈마2동,f,여성,2,화요일,5,야간,48558.92,6936.99,20230104
8851,2021,6,3017058200,갈마2동,m,남성,2,화요일,5,야간,56456.65,8065.24,20230104
8852,2021,6,3017058200,갈마2동,f,여성,3,수요일,1,출근,25509.1,12754.55,20230104
8853,2021,6,3017058200,갈마2동,m,남성,3,수요일,1,출근,25444.59,12722.3,20230104
8854,2021,6,3017058200,갈마2동,f,여성,3,수요일,2,주간,157676.98,17519.66,20230104
8855,2021,6,3017058200,갈마2동,m,남성,3,수요일,2,주간,153443.6,17049.29,20230104
8856,2021,6,3017058200,갈마2동,f,여성,3,수요일,3,퇴근,43087.38,21543.69,20230104
8857,2021,6,3017058200,갈마2동,m,남성,3,수요일,3,퇴근,45783.69,22891.85,20230104
8858,2021,6,3017058200,갈마2동,f,여성,3,수요일,4,저녁,89019.92,22254.98,20230104
8859,2021,6,3017058200,갈마2동,m,남성,3,수요일,4,저녁,95718.25,23929.56,20230104
8860,2021,6,3017058200,갈마2동,f,여성,3,수요일,5,야간,48754.86,6964.98,20230104
8861,2021,6,3017058200,갈마2동,m,남성,3,수요일,5,야간,57110.19,8158.6,20230104
8862,2021,6,3017058200,갈마2동,f,여성,4,목요일,1,출근,20534.98,10267.49,20230104
8863,2021,6,3017058200,갈마2동,m,남성,4,목요일,1,출근,20266.34,10133.17,20230104
8864,2021,6,3017058200,갈마2동,f,여성,4,목요일,2,주간,125878.71,13986.52,20230104
8865,2021,6,3017058200,갈마2동,m,남성,4,목요일,2,주간,121314.22,13479.36,20230104
8866,2021,6,3017058200,갈마2동,f,여성,4,목요일,3,퇴근,34175.13,17087.57,20230104
8867,2021,6,3017058200,갈마2동,m,남성,4,목요일,3,퇴근,36552.03,18276.02,20230104
8868,2021,6,3017058200,갈마2동,f,여성,4,목요일,4,저녁,71281.05,17820.26,20230104
8869,2021,6,3017058200,갈마2동,m,남성,4,목요일,4,저녁,76368.3,19092.08,20230104
8870,2021,6,3017058200,갈마2동,f,여성,4,목요일,5,야간,38874.93,5553.56,20230104
8871,2021,6,3017058200,갈마2동,m,남성,4,목요일,5,야간,45029.62,6432.8,20230104
8872,2021,6,3017058200,갈마2동,f,여성,5,금요일,1,출근,20535.11,10267.56,20230104
8873,2021,6,3017058200,갈마2동,m,남성,5,금요일,1,출근,20448.65,10224.33,20230104
8874,2021,6,3017058200,갈마2동,f,여성,5,금요일,2,주간,124455.11,13828.35,20230104
8875,2021,6,3017058200,갈마2동,m,남성,5,금요일,2,주간,122073.95,13563.77,20230104
8876,2021,6,3017058200,갈마2동,f,여성,5,금요일,3,퇴근,34065.92,17032.96,20230104
8877,2021,6,3017058200,갈마2동,m,남성,5,금요일,3,퇴근,35780.2,17890.1,20230104
8878,2021,6,3017058200,갈마2동,f,여성,5,금요일,4,저녁,72046.27,18011.57,20230104
8879,2021,6,3017058200,갈마2동,m,남성,5,금요일,4,저녁,78044.72,19511.18,20230104
8880,2021,6,3017058200,갈마2동,f,여성,5,금요일,5,야간,39572.24,5653.18,20230104
8881,2021,6,3017058200,갈마2동,m,남성,5,금요일,5,야간,45931.75,6561.68,20230104
8882,2021,6,3017058200,갈마2동,f,여성,6,토요일,1,출근,18618.81,9309.41,20230104
8883,2021,6,3017058200,갈마2동,m,남성,6,토요일,1,출근,20012.32,10006.16,20230104
8884,2021,6,3017058200,갈마2동,f,여성,6,토요일,2,주간,119634.36,13292.71,20230104
8885,2021,6,3017058200,갈마2동,m,남성,6,토요일,2,주간,127892.2,14210.24,20230104
8886,2021,6,3017058200,갈마2동,f,여성,6,토요일,3,퇴근,32116.14,16058.07,20230104
8887,2021,6,3017058200,갈마2동,m,남성,6,토요일,3,퇴근,36079.9,18039.95,20230104
8888,2021,6,3017058200,갈마2동,f,여성,6,토요일,4,저녁,67854.08,16963.52,20230104
8889,2021,6,3017058200,갈마2동,m,남성,6,토요일,4,저녁,75989.61,18997.4,20230104
8890,2021,6,3017058200,갈마2동,f,여성,6,토요일,5,야간,43093.71,6156.25,20230104
8891,2021,6,3017058200,갈마2동,m,남성,6,토요일,5,야간,53373.24,7624.75,20230104
8892,2021,6,3017058600,월평1동,f,여성,0,일요일,1,출근,11140.93,5570.47,20230104
8893,2021,6,3017058600,월평1동,m,남성,0,일요일,1,출근,14184.73,7092.37,20230104
8894,2021,6,3017058600,월평1동,f,여성,0,일요일,2,주간,82550.09,9172.23,20230104
8895,2021,6,3017058600,월평1동,m,남성,0,일요일,2,주간,100700.78,11188.98,20230104
8896,2021,6,3017058600,월평1동,f,여성,0,일요일,3,퇴근,20112.32,10056.16,20230104
8897,2021,6,3017058600,월평1동,m,남성,0,일요일,3,퇴근,25007.8,12503.9,20230104
8898,2021,6,3017058600,월평1동,f,여성,0,일요일,4,저녁,40579.87,10144.97,20230104
8899,2021,6,3017058600,월평1동,m,남성,0,일요일,4,저녁,50842.32,12710.58,20230104
8900,2021,6,3017058600,월평1동,f,여성,0,일요일,5,야간,25921.15,3703.02,20230104
8901,2021,6,3017058600,월평1동,m,남성,0,일요일,5,야간,35427.49,5061.07,20230104
8902,2021,6,3017058600,월평1동,f,여성,1,월요일,1,출근,11827.84,5913.92,20230104
8903,2021,6,3017058600,월평1동,m,남성,1,월요일,1,출근,15516.12,7758.06,20230104
8904,2021,6,3017058600,월평1동,f,여성,1,월요일,2,주간,85861.35,9540.15,20230104
8905,2021,6,3017058600,월평1동,m,남성,1,월요일,2,주간,108349.17,12038.8,20230104
8906,2021,6,3017058600,월평1동,f,여성,1,월요일,3,퇴근,22922.25,11461.13,20230104
8907,2021,6,3017058600,월평1동,m,남성,1,월요일,3,퇴근,28956,14478,20230104
8908,2021,6,3017058600,월평1동,f,여성,1,월요일,4,저녁,44863.38,11215.84,20230104
8909,2021,6,3017058600,월평1동,m,남성,1,월요일,4,저녁,55239.28,13809.82,20230104
8910,2021,6,3017058600,월평1동,f,여성,1,월요일,5,야간,21501.01,3071.57,20230104
8911,2021,6,3017058600,월평1동,m,남성,1,월요일,5,야간,29135.77,4162.25,20230104
8912,2021,6,3017058600,월평1동,f,여성,2,화요일,1,출근,15069.65,7534.83,20230104
8913,2021,6,3017058600,월평1동,m,남성,2,화요일,1,출근,18819.96,9409.98,20230104
8914,2021,6,3017058600,월평1동,f,여성,2,화요일,2,주간,109135.08,12126.12,20230104
8915,2021,6,3017058600,월평1동,m,남성,2,화요일,2,주간,133587.35,14843.04,20230104
8916,2021,6,3017058600,월평1동,f,여성,2,화요일,3,퇴근,28398.68,14199.34,20230104
8917,2021,6,3017058600,월평1동,m,남성,2,화요일,3,퇴근,36469.24,18234.62,20230104
8918,2021,6,3017058600,월평1동,f,여성,2,화요일,4,저녁,56019.22,14004.81,20230104
8919,2021,6,3017058600,월평1동,m,남성,2,화요일,4,저녁,70475.22,17618.81,20230104
8920,2021,6,3017058600,월평1동,f,여성,2,화요일,5,야간,26533.3,3790.47,20230104
8921,2021,6,3017058600,월평1동,m,남성,2,화요일,5,야간,36294.36,5184.91,20230104
8922,2021,6,3017058600,월평1동,f,여성,3,수요일,1,출근,15179.73,7589.87,20230104
8923,2021,6,3017058600,월평1동,m,남성,3,수요일,1,출근,19012.45,9506.23,20230104
8924,2021,6,3017058600,월평1동,f,여성,3,수요일,2,주간,107595.94,11955.11,20230104
8925,2021,6,3017058600,월평1동,m,남성,3,수요일,2,주간,131955.16,14661.69,20230104
8926,2021,6,3017058600,월평1동,f,여성,3,수요일,3,퇴근,29032.64,14516.32,20230104
8927,2021,6,3017058600,월평1동,m,남성,3,수요일,3,퇴근,36799.82,18399.91,20230104
8928,2021,6,3017058600,월평1동,f,여성,3,수요일,4,저녁,57211.95,14302.99,20230104
8929,2021,6,3017058600,월평1동,m,남성,3,수요일,4,저녁,70597.11,17649.28,20230104
8930,2021,6,3017058600,월평1동,f,여성,3,수요일,5,야간,27387.96,3912.57,20230104
8931,2021,6,3017058600,월평1동,m,남성,3,수요일,5,야간,36728.65,5246.95,20230104
8932,2021,6,3017058600,월평1동,f,여성,4,목요일,1,출근,12286.53,6143.27,20230104
8933,2021,6,3017058600,월평1동,m,남성,4,목요일,1,출근,15087.76,7543.88,20230104
8934,2021,6,3017058600,월평1동,f,여성,4,목요일,2,주간,86935.47,9659.5,20230104
8935,2021,6,3017058600,월평1동,m,남성,4,목요일,2,주간,106914.83,11879.43,20230104
8936,2021,6,3017058600,월평1동,f,여성,4,목요일,3,퇴근,22976.18,11488.09,20230104
8937,2021,6,3017058600,월평1동,m,남성,4,목요일,3,퇴근,28875.27,14437.64,20230104
8938,2021,6,3017058600,월평1동,f,여성,4,목요일,4,저녁,44588.38,11147.09,20230104
8939,2021,6,3017058600,월평1동,m,남성,4,목요일,4,저녁,56230.64,14057.66,20230104
8940,2021,6,3017058600,월평1동,f,여성,4,목요일,5,야간,21563.36,3080.48,20230104
8941,2021,6,3017058600,월평1동,m,남성,4,목요일,5,야간,29090.61,4155.8,20230104
8942,2021,6,3017058600,월평1동,f,여성,5,금요일,1,출근,11704.91,5852.46,20230104
8943,2021,6,3017058600,월평1동,m,남성,5,금요일,1,출근,15273.51,7636.76,20230104
8944,2021,6,3017058600,월평1동,f,여성,5,금요일,2,주간,85608.17,9512.02,20230104
8945,2021,6,3017058600,월평1동,m,남성,5,금요일,2,주간,108938.25,12104.25,20230104
8946,2021,6,3017058600,월평1동,f,여성,5,금요일,3,퇴근,22505.68,11252.84,20230104
8947,2021,6,3017058600,월평1동,m,남성,5,금요일,3,퇴근,29177.35,14588.68,20230104
8948,2021,6,3017058600,월평1동,f,여성,5,금요일,4,저녁,45553.08,11388.27,20230104
8949,2021,6,3017058600,월평1동,m,남성,5,금요일,4,저녁,57337.48,14334.37,20230104
8950,2021,6,3017058600,월평1동,f,여성,5,금요일,5,야간,20860.96,2980.14,20230104
8951,2021,6,3017058600,월평1동,m,남성,5,금요일,5,야간,29650.71,4235.82,20230104
8952,2021,6,3017058600,월평1동,f,여성,6,토요일,1,출근,11005.64,5502.82,20230104
