순번,기준년,기준월,행정동코드,행정동명,성별코드,성별,연령대코드,연령대,유동인구수,시간당 평균 유동인구수,데이터생성일자
3608,2021,06월,3017060000,기성동,m,남성,60,60대,41660.5,7463.14,2022-11-15
3609,2021,07월,3017052000,도마1동,f,여성,20,20대,332305.79,74662.37,2022-11-15
3610,2021,08월,3017055500,탄방동,m,남성,10,10대,380874.87,84649.27,2022-11-15
3611,2021,02월,3017055500,탄방동,f,여성,30,30대,973618.94,202534.32,2022-11-15
3612,2021,08월,3017066000,둔산3동,m,남성,60,60대,240215.63,55625.75,2022-11-15
3613,2021,08월,3017060000,기성동,f,여성,40,40대,31123.57,5376.22,2022-11-15
3614,2021,07월,3017055500,탄방동,m,남성,50,50대,990490.5,217659.15,2022-11-15
3615,2021,03월,3017066000,둔산3동,f,여성,60,60대,232151.93,51356.37,2022-11-15
3616,2021,07월,3017060000,기성동,m,남성,20,20대,17559.89,3315.5,2022-11-15
3617,2021,11월,3017053000,도마2동,f,여성,30,30대,210300.21,45649.03,2022-11-15
3618,2021,06월,3017051000,복수동,m,남성,40,40대,322198.75,73794.85,2022-11-15
3619,2021,04월,3017066000,둔산3동,f,여성,60,60대,230897.33,51123.79,2022-11-15
3620,2021,08월,3017064000,둔산2동,f,여성,20,20대,1850101.29,382871.63,2022-11-15
3621,2021,08월,3017058600,월평1동,m,남성,20,20대,436956.13,97415.63,2022-11-15
3622,2021,07월,3017058200,갈마2동,f,여성,20,20대,619861.47,139007.86,2022-11-15
3623,2021,01월,3017054000,변동,f,여성,40,40대,250699.58,55708.49,2022-11-15
3624,2021,11월,3017053500,정림동,f,여성,30,30대,171415.44,38377.75,2022-11-15
3625,2021,12월,3017058600,월평1동,m,남성,70,70세이상,82223.44,17774.13,2022-11-15
3626,2021,01월,3017057000,가장동,m,남성,70,70세이상,115157.79,24927.76,2022-11-15
3627,2021,10월,3017055500,탄방동,m,남성,0,9세이하,40921.13,8913.81,2022-11-15
3628,2021,08월,3017053500,정림동,m,남성,20,20대,178532.07,39517.12,2022-11-15
3629,2021,12월,3017051000,복수동,f,여성,20,20대,337720.73,73044.17,2022-11-15
3630,2021,07월,3017065000,만년동,f,여성,20,20대,344189.73,74088.74,2022-11-15
3631,2021,11월,3017064000,둔산2동,f,여성,0,9세이하,50810.57,10927.9,2022-11-15
3632,2021,08월,3017063000,둔산1동,m,남성,10,10대,312358.71,70924.47,2022-11-15
3633,2021,09월,3017054000,변동,f,여성,40,40대,271974.35,60867.39,2022-11-15
3634,2021,07월,3017059600,관저1동,m,남성,10,10대,271438.29,60046.74,2022-11-15
3635,2021,08월,3017059600,관저1동,m,남성,30,30대,530274,120547.03,2022-11-15
3636,2021,12월,3017064000,둔산2동,f,여성,50,50대,1498141.67,303538.29,2022-11-15
3637,2021,04월,3017056000,괴정동,m,남성,10,10대,140295.63,31151.21,2022-11-15
3638,2021,05월,3017056000,괴정동,m,남성,10,10대,147086.97,32451.24,2022-11-15
3639,2021,12월,3017066000,둔산3동,f,여성,0,9세이하,13084.06,2831.15,2022-11-15
3640,2021,01월,3017053500,정림동,m,남성,70,70세이상,88714.27,19338.73,2022-11-15
3641,2021,05월,3017052000,도마1동,m,남성,30,30대,239589.93,52886.55,2022-11-15
3642,2021,10월,3017056000,괴정동,f,여성,50,50대,510280.94,112562.67,2022-11-15
3643,2021,08월,3017055000,용문동,m,남성,0,9세이하,5407.79,1191.87,2022-11-15
3644,2021,12월,3017066000,둔산3동,m,남성,10,10대,172940.75,38061.21,2022-11-15
3645,2021,01월,3017059600,관저1동,f,여성,70,70세이상,158325.29,34017.48,2022-11-15
3646,2021,09월,3017057000,가장동,m,남성,60,60대,183338.65,40332.84,2022-11-15
3647,2021,09월,3017058700,월평2동,f,여성,0,9세이하,14329.48,3015.54,2022-11-15
3648,2021,01월,3017051000,복수동,m,남성,20,20대,292693.68,63740.32,2022-11-15
3649,2021,08월,3017065000,만년동,m,남성,60,60대,219767.24,48356.98,2022-11-15
3650,2021,05월,3017058200,갈마2동,f,여성,40,40대,304112.56,67385.12,2022-11-15
3651,2021,05월,3017059700,관저2동,f,여성,70,70세이상,243119.77,53547.4,2022-11-15
3652,2021,06월,3017057000,가장동,f,여성,30,30대,163508.84,36271.13,2022-11-15
3653,2021,06월,3017059600,관저1동,m,남성,10,10대,261421.45,58446.88,2022-11-15
3654,2021,01월,3017053000,도마2동,m,남성,10,10대,123390.64,26818.02,2022-11-15
3655,2021,10월,3017059600,관저1동,f,여성,70,70세이상,177602.26,38311.62,2022-11-15
3656,2021,07월,3017055000,용문동,m,남성,40,40대,262568.31,57258.99,2022-11-15
3657,2021,06월,3017053500,정림동,f,여성,60,60대,210614.57,46582.56,2022-11-15
3658,2021,08월,3017065000,만년동,f,여성,30,30대,263857.99,57878.25,2022-11-15
3659,2021,07월,3017058600,월평1동,f,여성,20,20대,394307.64,87897.11,2022-11-15
3660,2021,07월,3017055000,용문동,m,남성,60,60대,208528.2,45501.5,2022-11-15
3661,2021,05월,3017054000,변동,f,여성,40,40대,269350.27,60017.43,2022-11-15
3662,2021,09월,3017059000,가수원동,f,여성,70,70세이상,176750.67,38825.42,2022-11-15
3663,2021,03월,3017064000,둔산2동,m,남성,20,20대,1670409.1,355738.76,2022-11-15
3664,2021,05월,3017059700,관저2동,f,여성,10,10대,505786.76,114041.98,2022-11-15
3665,2021,01월,3017058800,월평3동,f,여성,70,70세이상,63109.37,13880.13,2022-11-15
3666,2021,04월,3017058700,월평2동,f,여성,0,9세이하,14488.99,3054.89,2022-11-15
3667,2021,03월,3017058700,월평2동,f,여성,40,40대,296395.77,64604.83,2022-11-15
3668,2021,03월,3017053000,도마2동,m,남성,50,50대,321254.8,71166.7,2022-11-15
3669,2021,10월,3017051000,복수동,m,남성,10,10대,353789.74,73869.79,2022-11-15
3670,2021,04월,3017058800,월평3동,f,여성,60,60대,166088.63,37337.22,2022-11-15
3671,2021,12월,3017055500,탄방동,f,여성,50,50대,1243521.34,262451.41,2022-11-15
3672,2021,03월,3017058600,월평1동,m,남성,0,9세이하,10937.85,2448.75,2022-11-15
3673,2021,07월,3017053000,도마2동,m,남성,40,40대,259692.16,57604.8,2022-11-15
3674,2021,11월,3017063000,둔산1동,m,남성,40,40대,582746.73,124297.68,2022-11-15
3675,2021,05월,3017057500,내동,f,여성,40,40대,304244.93,69098.19,2022-11-15
3676,2021,01월,3017057500,내동,f,여성,10,10대,139738.91,30775.87,2022-11-15
3677,2021,05월,3017055500,탄방동,m,남성,50,50대,991339.3,218135.17,2022-11-15
3678,2021,03월,3017063000,둔산1동,m,남성,10,10대,292886.22,69889.7,2022-11-15
3679,2021,03월,3017058600,월평1동,f,여성,30,30대,220744.32,48326.61,2022-11-15
3680,2021,06월,3017053000,도마2동,f,여성,10,10대,150850.17,32123.08,2022-11-15
3681,2021,12월,3017064000,둔산2동,m,남성,40,40대,1445792.15,296829.08,2022-11-15
3682,2021,10월,3017058800,월평3동,f,여성,10,10대,101019.33,22776.7,2022-11-15
3683,2021,01월,3017058600,월평1동,f,여성,40,40대,191658.28,41117.68,2022-11-15
3684,2021,07월,3017057500,내동,f,여성,40,40대,313561.41,71191.75,2022-11-15
3685,2021,07월,3017056000,괴정동,f,여성,40,40대,475295.4,104324.57,2022-11-15
3686,2021,12월,3017066000,둔산3동,f,여성,30,30대,195156.63,44545.58,2022-11-15
3687,2021,04월,3017055000,용문동,f,여성,60,60대,212635.9,45624.1,2022-11-15
3688,2021,08월,3017059600,관저1동,f,여성,70,70세이상,170234.46,36952.1,2022-11-15
3689,2021,03월,3017055500,탄방동,f,여성,50,50대,1230609.4,259832.74,2022-11-15
3690,2021,05월,3017052000,도마1동,m,남성,70,70세이상,158855.71,34342.24,2022-11-15
3691,2021,10월,3017063000,둔산1동,m,남성,0,9세이하,22730.7,4671.7,2022-11-15
3692,2021,04월,3017059600,관저1동,f,여성,0,9세이하,65882.69,14242.42,2022-11-15
3693,2021,09월,3017055500,탄방동,m,남성,40,40대,923072.2,199123.59,2022-11-15
3694,2021,08월,3017055000,용문동,m,남성,60,60대,207667.75,45223.86,2022-11-15
3695,2021,11월,3017055500,탄방동,f,여성,40,40대,1095021.28,231106.55,2022-11-15
3696,2021,09월,3017066000,둔산3동,f,여성,70,70세이상,137465.99,30403.7,2022-11-15
3697,2021,05월,3017057000,가장동,f,여성,60,60대,191047.54,42309.94,2022-11-15
3698,2021,10월,3017057000,가장동,m,남성,10,10대,75892.74,16965.38,2022-11-15
3699,2021,09월,3017052000,도마1동,m,남성,0,9세이하,13236.73,2920.4,2022-11-15
3700,2021,03월,3017055000,용문동,m,남성,20,20대,335562.73,73790.98,2022-11-15
3701,2021,08월,3017053500,정림동,m,남성,0,9세이하,14798.47,3195.11,2022-11-15
3702,2021,09월,3017059700,관저2동,f,여성,20,20대,956890.14,212415.26,2022-11-15
3703,2021,11월,3017059000,가수원동,m,남성,50,50대,506505.08,112123.38,2022-11-15
3704,2021,04월,3017051000,복수동,m,남성,60,60대,236277.53,53195.3,2022-11-15
3705,2021,01월,3017060000,기성동,f,여성,70,70세이상,6159.9,1093.25,2022-11-15
3706,2021,12월,3017055500,탄방동,f,여성,20,20대,1489732.85,318447.16,2022-11-15
3707,2021,01월,3017052000,도마1동,m,남성,30,30대,225736.85,49369.97,2022-11-15
3708,2021,08월,3017059600,관저1동,f,여성,50,50대,626383.53,139210.41,2022-11-15
3709,2021,01월,3017057500,내동,f,여성,60,60대,221448.34,49424.35,2022-11-15
3710,2021,04월,3017053500,정림동,m,남성,20,20대,163686.99,36222.05,2022-11-15
3711,2021,06월,3017055000,용문동,m,남성,70,70세이상,118085.16,25500.37,2022-11-15
3712,2021,03월,3017058100,갈마1동,m,남성,10,10대,153021.5,34134.43,2022-11-15
3713,2021,11월,3017059000,가수원동,f,여성,70,70세이상,183960.89,39835.86,2022-11-15
3714,2021,10월,3017055000,용문동,f,여성,0,9세이하,8239.74,1876.35,2022-11-15
3715,2021,09월,3017058800,월평3동,m,남성,40,40대,163650.8,37829.17,2022-11-15
3716,2021,08월,3017066000,둔산3동,f,여성,40,40대,341803.29,78654.53,2022-11-15
3717,2021,06월,3017058200,갈마2동,m,남성,40,40대,340836.03,75586.5,2022-11-15
3718,2021,03월,3017055000,용문동,f,여성,10,10대,56591.4,12903.98,2022-11-15
3719,2021,07월,3017055500,탄방동,m,남성,40,40대,982246.25,211541.4,2022-11-15
3720,2021,09월,3017054000,변동,m,남성,20,20대,253555.24,55502.3,2022-11-15
3721,2021,10월,3017053500,정림동,m,남성,10,10대,79993.38,18030.33,2022-11-15
3722,2021,06월,3017052000,도마1동,m,남성,70,70세이상,159082.73,34276.86,2022-11-15
3723,2021,07월,3017066000,둔산3동,m,남성,60,60대,243417.51,56220.88,2022-11-15
3724,2021,08월,3017058700,월평2동,f,여성,30,30대,268626.36,58171.05,2022-11-15
3725,2021,11월,3017051000,복수동,f,여성,70,70세이상,136850.69,30419.95,2022-11-15
3726,2021,11월,3017058200,갈마2동,m,남성,20,20대,626576.25,140674.88,2022-11-15
3727,2021,05월,3017066000,둔산3동,f,여성,50,50대,346579.56,78604.77,2022-11-15
3728,2021,02월,3017058600,월평1동,m,남성,50,50대,261127.96,56372.23,2022-11-15
3729,2021,03월,3017055000,용문동,m,남성,0,9세이하,8508.44,1899.39,2022-11-15
3730,2021,04월,3017051000,복수동,f,여성,10,10대,320514.73,68004.28,2022-11-15
3731,2021,06월,3017058800,월평3동,f,여성,40,40대,207405.95,47926.58,2022-11-15
3732,2021,05월,3017063000,둔산1동,m,남성,20,20대,469986.79,100783.45,2022-11-15
3733,2021,02월,3017055000,용문동,m,남성,20,20대,297010.61,65381.44,2022-11-15
3734,2021,08월,3017053000,도마2동,f,여성,40,40대,260729.5,56763.15,2022-11-15
3735,2021,01월,3017058800,월평3동,f,여성,0,9세이하,14759.9,3066.81,2022-11-15
3736,2021,09월,3017065000,만년동,m,남성,50,50대,322731.73,71652.47,2022-11-15
3737,2021,11월,3017064000,둔산2동,f,여성,50,50대,1476912.87,299803.13,2022-11-15
3738,2021,10월,3017056000,괴정동,m,남성,20,20대,666908.72,149931.65,2022-11-15
3739,2021,02월,3017052000,도마1동,f,여성,10,10대,82966.53,18102.98,2022-11-15
3740,2021,02월,3017058800,월평3동,m,남성,70,70세이상,53845.94,11934.74,2022-11-15
3741,2021,10월,3017055500,탄방동,f,여성,60,60대,746392.5,155951.57,2022-11-15
3742,2021,08월,3017058100,갈마1동,f,여성,50,50대,422503.87,94571.7,2022-11-15
3743,2021,12월,3017059700,관저2동,m,남성,70,70세이상,239953.23,52061.78,2022-11-15
3744,2021,01월,3017059700,관저2동,m,남성,50,50대,814737.28,184630.01,2022-11-15
3745,2021,07월,3017058100,갈마1동,f,여성,70,70세이상,123165.14,26955.21,2022-11-15
3746,2021,12월,3017054000,변동,f,여성,30,30대,215574.5,47921.79,2022-11-15
3747,2021,01월,3017064000,둔산2동,m,남성,30,30대,1310186.04,271346.68,2022-11-15
3748,2021,02월,3017059600,관저1동,m,남성,70,70세이상,126158.77,26945.47,2022-11-15
3749,2021,08월,3017057000,가장동,f,여성,40,40대,213853.4,47310.59,2022-11-15
3750,2021,07월,3017058600,월평1동,m,남성,30,30대,365179.69,80109.93,2022-11-15
3751,2021,08월,3017060000,기성동,f,여성,20,20대,15087.69,2750.39,2022-11-15
3752,2021,05월,3017053500,정림동,f,여성,60,60대,215127.42,47539.53,2022-11-15
3753,2021,01월,3017054000,변동,f,여성,20,20대,218394.81,48277.92,2022-11-15
3754,2021,12월,3017063000,둔산1동,f,여성,0,9세이하,20296.41,4025.99,2022-11-15
3755,2021,05월,3017058600,월평1동,m,남성,70,70세이상,75892.99,16421.23,2022-11-15
3756,2021,08월,3017051000,복수동,m,남성,40,40대,334534.87,76257.04,2022-11-15
3757,2021,03월,3017051000,복수동,m,남성,10,10대,322160.78,68205.56,2022-11-15
3758,2021,07월,3017058200,갈마2동,f,여성,70,70세이상,106236.15,23206.73,2022-11-15
3759,2021,05월,3017053000,도마2동,f,여성,40,40대,268445.7,58274.27,2022-11-15
3760,2021,08월,3017055500,탄방동,m,남성,20,20대,1215515.85,260937.86,2022-11-15
3761,2021,07월,3017058200,갈마2동,f,여성,50,50대,365647.8,81026.77,2022-11-15
3762,2021,05월,3017052000,도마1동,m,남성,60,60대,309731.46,67074.72,2022-11-15
3763,2021,10월,3017056000,괴정동,f,여성,70,70세이상,172501.85,37390.32,2022-11-15
3764,2021,07월,3017057500,내동,f,여성,60,60대,270716.42,60393.86,2022-11-15
3765,2021,06월,3017053000,도마2동,f,여성,60,60대,306471.48,67085.17,2022-11-15
3766,2021,12월,3017057500,내동,f,여성,10,10대,182397.08,40229.4,2022-11-15
3767,2021,03월,3017058700,월평2동,f,여성,30,30대,270977.51,59117.39,2022-11-15
3768,2021,03월,3017054000,변동,m,남성,70,70세이상,146931.24,32673.15,2022-11-15
3769,2021,01월,3017058200,갈마2동,f,여성,60,60대,226107.41,49451.23,2022-11-15
3770,2021,06월,3017052000,도마1동,m,남성,30,30대,230737.19,50900.94,2022-11-15
3771,2021,11월,3017054000,변동,m,남성,20,20대,233203.06,51755.79,2022-11-15
3772,2021,08월,3017058800,월평3동,m,남성,70,70세이상,69771.19,15534.57,2022-11-15
3773,2021,08월,3017051000,복수동,m,남성,70,70세이상,143417.55,31931.89,2022-11-15
3774,2021,11월,3017059000,가수원동,m,남성,30,30대,475339.16,105223.92,2022-11-15
3775,2021,08월,3017063000,둔산1동,f,여성,50,50대,443970.55,89846.99,2022-11-15
3776,2021,03월,3017058800,월평3동,m,남성,60,60대,184258.17,41978.17,2022-11-15
3777,2021,05월,3017058700,월평2동,f,여성,50,50대,401253.63,87838.28,2022-11-15
3778,2021,09월,3017051000,복수동,f,여성,10,10대,304644.62,64624.57,2022-11-15
3779,2021,10월,3017051000,복수동,m,남성,20,20대,371709,79811.01,2022-11-15
3780,2021,08월,3017058800,월평3동,f,여성,60,60대,191720.17,43057.27,2022-11-15
3781,2021,10월,3017056000,괴정동,f,여성,10,10대,178239.19,39291.74,2022-11-15
3782,2021,09월,3017066000,둔산3동,f,여성,20,20대,208369.29,46900.05,2022-11-15
3783,2021,12월,3017065000,만년동,f,여성,50,50대,370897.3,81328.09,2022-11-15
3784,2021,07월,3017053000,도마2동,m,남성,20,20대,383981.23,82575.27,2022-11-15
3785,2021,12월,3017064000,둔산2동,m,남성,30,30대,1559601.94,320348.26,2022-11-15
3786,2021,09월,3017051000,복수동,f,여성,40,40대,384733.34,87297.7,2022-11-15
3787,2021,08월,3017056000,괴정동,m,남성,10,10대,136745.11,30142.37,2022-11-15
3788,2021,09월,3017055500,탄방동,m,남성,70,70세이상,241790.4,51684.31,2022-11-15
3789,2021,06월,3017059600,관저1동,f,여성,20,20대,610640.68,134508.31,2022-11-15
3790,2021,11월,3017059000,가수원동,m,남성,0,9세이하,38599.06,8565.16,2022-11-15
3791,2021,10월,3017052000,도마1동,m,남성,10,10대,135352.61,29747.12,2022-11-15
3792,2021,05월,3017053500,정림동,m,남성,40,40대,183204.02,40742.41,2022-11-15
3793,2021,12월,3017058600,월평1동,m,남성,30,30대,373846.69,81683.66,2022-11-15
3794,2021,11월,3017066000,둔산3동,f,여성,50,50대,353404.34,80201.47,2022-11-15
3795,2021,12월,3017052000,도마1동,f,여성,60,60대,327681.05,68919.73,2022-11-15
3796,2021,04월,3017057000,가장동,f,여성,70,70세이상,116300.03,25861.02,2022-11-15
3797,2021,04월,3017052000,도마1동,m,남성,40,40대,277209.48,60848.77,2022-11-15
3798,2021,07월,3017055500,탄방동,f,여성,10,10대,443611.28,97773.93,2022-11-15
3799,2021,04월,3017059600,관저1동,f,여성,40,40대,644988.05,143381.29,2022-11-15
3800,2021,05월,3017053000,도마2동,m,남성,70,70세이상,177430.39,38698.79,2022-11-15
3801,2021,04월,3017053000,도마2동,f,여성,20,20대,352206.56,74895.5,2022-11-15
3802,2021,07월,3017053500,정림동,f,여성,10,10대,71686.77,15972.28,2022-11-15
3803,2021,12월,3017053500,정림동,f,여성,30,30대,173863.11,38885.17,2022-11-15
3804,2021,12월,3017053000,도마2동,f,여성,0,9세이하,21657.75,4574.21,2022-11-15
3805,2021,01월,3017066000,둔산3동,m,남성,30,30대,174448.7,39887.42,2022-11-15
3806,2021,05월,3017052000,도마1동,m,남성,0,9세이하,14227.02,3138.74,2022-11-15
3807,2021,03월,3017060000,기성동,m,남성,60,60대,30175.14,5312.31,2022-11-15
3808,2021,11월,3017059700,관저2동,m,남성,40,40대,923770.08,213470.45,2022-11-15
3809,2021,12월,3017058200,갈마2동,m,남성,10,10대,117322.73,25815.71,2022-11-15
3810,2021,04월,3017057500,내동,f,여성,10,10대,170924.91,37965.08,2022-11-15
3811,2021,08월,3017051000,복수동,m,남성,20,20대,308842.41,67800.43,2022-11-15
3812,2021,09월,3017057500,내동,m,남성,40,40대,253980.29,57836.78,2022-11-15
3813,2021,09월,3017058600,월평1동,m,남성,40,40대,283628.96,61018.94,2022-11-15
3814,2021,05월,3017065000,만년동,m,남성,20,20대,363087.21,79008.68,2022-11-15
3815,2021,12월,3017058200,갈마2동,m,남성,50,50대,334137.32,74426.95,2022-11-15
3816,2021,09월,3017053500,정림동,f,여성,30,30대,178838.74,40244.11,2022-11-15
3817,2021,02월,3017058200,갈마2동,m,남성,30,30대,429746.86,96122.57,2022-11-15
3818,2021,11월,3017053000,도마2동,f,여성,50,50대,346839.87,75547.79,2022-11-15
3819,2021,04월,3017059700,관저2동,f,여성,20,20대,942622.3,209954.38,2022-11-15
3820,2021,08월,3017058200,갈마2동,f,여성,50,50대,374281.43,82874.77,2022-11-15
3821,2021,02월,3017054000,변동,m,남성,0,9세이하,19186.09,4175.27,2022-11-15
3822,2021,08월,3017056000,괴정동,m,남성,60,60대,334603,73232.71,2022-11-15
3823,2021,11월,3017064000,둔산2동,m,남성,60,60대,753664.56,158078.85,2022-11-15
3824,2021,06월,3017059700,관저2동,m,남성,30,30대,870283.55,202333.73,2022-11-15
3825,2021,08월,3017058700,월평2동,f,여성,0,9세이하,11754.62,2479.87,2022-11-15
3826,2021,01월,3017053500,정림동,m,남성,30,30대,144843.05,32181.6,2022-11-15
3827,2021,08월,3017063000,둔산1동,f,여성,20,20대,549728.76,112918.41,2022-11-15
3828,2021,02월,3017059000,가수원동,f,여성,10,10대,163090.86,35756.27,2022-11-15
