사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6650595,2020087,4477031000,44770002,충청남도 서천군2,충청남도 서천군 마서면(마서면도삼리2381 인근),8,15,0,4,10,1,126.7384491,36.02025359,"{""type"":""Polygon"",""coordinates"":[[[126.73979661,36.02025359],[126.73977072,36.02004097],[126.73969404,36.01983652],[126.73956952,36.0196481],[126.73940194,36.01948295],[126.73919775,36.01934741],[126.73896479,36.01924669],[126.73871202,36.01918467],[126.73844914,36.01916373],[126.73818626,36.01918467],[126.73793348,36.01924669],[126.73770052,36.01934741],[126.73749633,36.01948295],[126.73732875,36.0196481],[126.73720424,36.01983652],[126.73712756,36.02004097],[126.73710166,36.02025359],[126.73712756,36.02046621],[126.73720424,36.02067065],[126.73732875,36.02085907],[126.73749633,36.02102422],[126.73770052,36.02115976],[126.73793348,36.02126047],[126.73818626,36.02132249],[126.73844914,36.02134343],[126.73871202,36.02132249],[126.73896479,36.02126047],[126.73919775,36.02115976],[126.73940194,36.02102422],[126.73956952,36.02085907],[126.73969404,36.02067065],[126.73977072,36.02046621],[126.73979661,36.02025359]]]}"
6650597,2020087,4477025000,44770003,충청남도 서천군3,충청남도 서천군 장항읍(옥남사거리 인근),5,16,0,6,7,3,126.6723581,36.03318106,"{""type"":""Polygon"",""coordinates"":[[[126.67370559,36.03318106],[126.6736797,36.03296848],[126.67360302,36.03276406],[126.6734785,36.03257567],[126.67331093,36.03241054],[126.67310673,36.03227503],[126.67287377,36.03217433],[126.672621,36.03211232],[126.67235812,36.03209138],[126.67209524,36.03211232],[126.67184246,36.03217433],[126.6716095,36.03227503],[126.67140531,36.03241054],[126.67123774,36.03257567],[126.67111322,36.03276406],[126.67103654,36.03296848],[126.67101065,36.03318106],[126.67103654,36.03339364],[126.67111322,36.03359806],[126.67123774,36.03378645],[126.67140531,36.03395157],[126.6716095,36.03408708],[126.67184246,36.03418778],[126.67209524,36.03424979],[126.67235812,36.03427072],[126.672621,36.03424979],[126.67287377,36.03418778],[126.67310673,36.03408708],[126.67331093,36.03395157],[126.6734785,36.03378645],[126.67360302,36.03359806],[126.6736797,36.03339364],[126.67370559,36.03318106]]]}"
6650599,2020087,4479033000,44790001,충청남도 청양군1,충청남도 청양군 정산면(효자길915 인근),4,5,0,1,4,0,126.9511907,36.41115374,"{""type"":""Polygon"",""coordinates"":[[[126.9525382,36.41115374],[126.95251231,36.41094219],[126.95243563,36.41073876],[126.95231111,36.41055127],[126.95214354,36.41038694],[126.95193935,36.41025208],[126.95170639,36.41015187],[126.95145361,36.41009016],[126.95119073,36.41006932],[126.95092785,36.41009016],[126.95067507,36.41015187],[126.95044211,36.41025208],[126.95023792,36.41038694],[126.95007035,36.41055127],[126.94994583,36.41073876],[126.94986915,36.41094219],[126.94984326,36.41115374],[126.94986915,36.4113653],[126.94994583,36.41156873],[126.95007035,36.41175621],[126.95023792,36.41192054],[126.95044211,36.4120554],[126.95067507,36.41215561],[126.95092785,36.41221732],[126.95119073,36.41223815],[126.95145361,36.41221732],[126.95170639,36.41215561],[126.95193935,36.4120554],[126.95214354,36.41192054],[126.95231111,36.41175621],[126.95243563,36.41156873],[126.95251231,36.4113653],[126.9525382,36.41115374]]]}"
6650625,2020087,4479025000,44790002,충청남도 청양군2,충청남도 청양군 청양읍(벽천교차로 인근),3,3,0,2,1,0,126.7974142,36.44277565,"{""type"":""Polygon"",""coordinates"":[[[126.79876172,36.44277565],[126.79873583,36.44256418],[126.79865915,36.44236083],[126.79853463,36.44217342],[126.79836705,36.44200916],[126.79816286,36.44187435],[126.7979299,36.44177418],[126.79767713,36.44171249],[126.79741425,36.44169167],[126.79715137,36.44171249],[126.79689859,36.44177418],[126.79666563,36.44187435],[126.79646144,36.44200916],[126.79629386,36.44217342],[126.79616934,36.44236083],[126.79609266,36.44256418],[126.79606677,36.44277565],[126.79609266,36.44298712],[126.79616934,36.44319047],[126.79629386,36.44337787],[126.79646144,36.44354213],[126.79666563,36.44367694],[126.79689859,36.44377711],[126.79715137,36.44383879],[126.79741425,36.44385962],[126.79767713,36.44383879],[126.7979299,36.44377711],[126.79816286,36.44367694],[126.79836705,36.44354213],[126.79853463,36.44337787],[126.79865915,36.44319047],[126.79873583,36.44298712],[126.79876172,36.44277565]]]}"
6650623,2020087,4479025000,44790003,충청남도 청양군3,충청남도 청양군 청양읍(학당사거리 인근),3,4,0,1,3,0,126.7975713,36.46105889,"{""type"":""Polygon"",""coordinates"":[[[126.79891875,36.46105889],[126.79889286,36.46084746],[126.79881618,36.46064416],[126.79869166,36.4604568],[126.79852409,36.46029258],[126.7983199,36.4601578],[126.79808694,36.46005765],[126.79783416,36.45999598],[126.79757128,36.45997516],[126.7973084,36.45999598],[126.79705563,36.46005765],[126.79682267,36.4601578],[126.79661847,36.46029258],[126.7964509,36.4604568],[126.79632638,36.46064416],[126.7962497,36.46084746],[126.79622381,36.46105889],[126.7962497,36.46127031],[126.79632638,36.46147361],[126.7964509,36.46166097],[126.79661847,36.46182519],[126.79682267,36.46195996],[126.79705563,36.46206011],[126.7973084,36.46212178],[126.79757128,36.4621426],[126.79783416,36.46212178],[126.79808694,36.46206011],[126.7983199,36.46195996],[126.79852409,36.46182519],[126.79869166,36.46166097],[126.79881618,36.46147361],[126.79889286,36.46127031],[126.79891875,36.46105889]]]}"
6650627,2020087,4480025000,44800001,충청남도 홍성군1,충청남도 홍성군 홍성읍(홍성읍대교리3923 인근),9,12,0,4,8,0,126.6711111,36.60129754,"{""type"":""Polygon"",""coordinates"":[[[126.67245857,36.60129754],[126.67243267,36.6010865],[126.672356,36.60088357],[126.67223148,36.60069655],[126.6720639,36.60053262],[126.67185971,36.60039809],[126.67162675,36.60029812],[126.67137397,36.60023656],[126.67111109,36.60021578],[126.67084821,36.60023656],[126.67059544,36.60029812],[126.67036248,36.60039809],[126.67015829,36.60053262],[126.66999071,36.60069655],[126.66986619,36.60088357],[126.66978951,36.6010865],[126.66976362,36.60129754],[126.66978951,36.60150858],[126.66986619,36.60171151],[126.66999071,36.60189853],[126.67015829,36.60206246],[126.67036248,36.60219698],[126.67059544,36.60229695],[126.67084821,36.60235851],[126.67111109,36.60237929],[126.67137397,36.60235851],[126.67162675,36.60229695],[126.67185971,36.60219698],[126.6720639,36.60206246],[126.67223148,36.60189853],[126.672356,36.60171151],[126.67243267,36.60150858],[126.67245857,36.60129754]]]}"
6650626,2020087,4480025000,44800002,충청남도 홍성군2,충청남도 홍성군 홍성읍(오관사거리 인근),9,9,0,3,5,1,126.6656602,36.59969251,"{""type"":""Polygon"",""coordinates"":[[[126.66700765,36.59969251],[126.66698176,36.59948147],[126.66690508,36.59927853],[126.66678056,36.5990915],[126.66661298,36.59892757],[126.66640879,36.59879304],[126.66617583,36.59869307],[126.66592305,36.59863151],[126.66566018,36.59861072],[126.6653973,36.59863151],[126.66514452,36.59869307],[126.66491156,36.59879304],[126.66470737,36.59892757],[126.66453979,36.5990915],[126.66441527,36.59927853],[126.66433859,36.59948147],[126.6643127,36.59969251],[126.66433859,36.59990356],[126.66441527,36.60010649],[126.66453979,36.60029351],[126.66470737,36.60045744],[126.66491156,36.60059197],[126.66514452,36.60069194],[126.6653973,36.6007535],[126.66566018,36.60077428],[126.66592305,36.6007535],[126.66617583,36.60069194],[126.66640879,36.60059197],[126.66661298,36.60045744],[126.66678056,36.60029351],[126.66690508,36.60010649],[126.66698176,36.59990356],[126.66700765,36.59969251]]]}"
6650628,2020087,4480025000,44800003,충청남도 홍성군3,충청남도 홍성군 홍성읍(덕산통사거리 인근),8,12,0,3,9,0,126.6622817,36.60484911,"{""type"":""Polygon"",""coordinates"":[[[126.66362915,36.60484911],[126.66360326,36.60463808],[126.66352658,36.60443516],[126.66340206,36.60424815],[126.66323448,36.60408423],[126.66303029,36.6039497],[126.66279733,36.60384974],[126.66254455,36.60378818],[126.66228168,36.6037674],[126.6620188,36.60378818],[126.66176602,36.60384974],[126.66153306,36.6039497],[126.66132887,36.60408423],[126.66116129,36.60424815],[126.66103677,36.60443516],[126.66096009,36.60463808],[126.6609342,36.60484911],[126.66096009,36.60506014],[126.66103677,36.60526306],[126.66116129,36.60545007],[126.66132887,36.60561399],[126.66153306,36.60574851],[126.66176602,36.60584847],[126.6620188,36.60591003],[126.66228168,36.60593081],[126.66254455,36.60591003],[126.66279733,36.60584847],[126.66303029,36.60574851],[126.66323448,36.60561399],[126.66340206,36.60545007],[126.66352658,36.60526306],[126.66360326,36.60506014],[126.66362915,36.60484911]]]}"
6650631,2020087,4481040000,44810001,충청남도 예산군1,충청남도 예산군 오가면(오가사거리 인근),7,13,1,2,10,0,126.8073133,36.6848994,"{""type"":""Polygon"",""coordinates"":[[[126.8086608,36.6848994],[126.80863491,36.68468859],[126.80855823,36.68448588],[126.80843371,36.68429906],[126.80826613,36.68413531],[126.80806194,36.68400092],[126.80782898,36.68390107],[126.8075762,36.68383957],[126.80731332,36.68381881],[126.80705045,36.68383957],[126.80679767,36.68390107],[126.80656471,36.68400092],[126.80636052,36.68413531],[126.80619294,36.68429906],[126.80606842,36.68448588],[126.80599174,36.68468859],[126.80596585,36.6848994],[126.80599174,36.68511021],[126.80606842,36.68531292],[126.80619294,36.68549974],[126.80636052,36.68566348],[126.80656471,36.68579787],[126.80679767,36.68589772],[126.80705045,36.68595921],[126.80731332,36.68597998],[126.8075762,36.68595921],[126.80782898,36.68589772],[126.80806194,36.68579787],[126.80826613,36.68566348],[126.80843371,36.68549974],[126.80855823,36.68531292],[126.80863491,36.68511021],[126.8086608,36.6848994]]]}"
6650659,2020087,4481036000,44810002,충청남도 예산군2,충청남도 예산군 덕산면(예덕로181 인근),6,12,1,0,10,1,126.6698889,36.70563606,"{""type"":""Polygon"",""coordinates"":[[[126.67123633,36.70563606],[126.67121044,36.7054253],[126.67113376,36.70522265],[126.67100924,36.70503588],[126.67084166,36.70487217],[126.67063747,36.70473782],[126.67040451,36.70463799],[126.67015174,36.70457651],[126.66988886,36.70455576],[126.66962598,36.70457651],[126.6693732,36.70463799],[126.66914024,36.70473782],[126.66893605,36.70487217],[126.66876847,36.70503588],[126.66864395,36.70522265],[126.66856728,36.7054253],[126.66854138,36.70563606],[126.66856728,36.70584681],[126.66864395,36.70604946],[126.66876847,36.70623623],[126.66893605,36.70639993],[126.66914024,36.70653428],[126.6693732,36.70663411],[126.66962598,36.70669558],[126.66988886,36.70671634],[126.67015174,36.70669558],[126.67040451,36.70663411],[126.67063747,36.70653428],[126.67084166,36.70639993],[126.67100924,36.70623623],[126.67113376,36.70604946],[126.67121044,36.70584681],[126.67123633,36.70563606]]]}"
6650660,2020087,4481025000,44810003,충청남도 예산군3,충청남도 예산군 예산읍(간양교차로 인근),6,14,0,3,11,0,126.8586561,36.73896841,"{""type"":""Polygon"",""coordinates"":[[[126.86000354,36.73896841],[126.85997764,36.73875775],[126.85990096,36.73855518],[126.85977644,36.73836849],[126.85960887,36.73820486],[126.85940468,36.73807057],[126.85917172,36.73797078],[126.85891894,36.73790933],[126.85865606,36.73788858],[126.85839318,36.73790933],[126.85814041,36.73797078],[126.85790745,36.73807057],[126.85770325,36.73820486],[126.85753568,36.73836849],[126.85741116,36.73855518],[126.85733448,36.73875775],[126.85730859,36.73896841],[126.85733448,36.73917908],[126.85741116,36.73938164],[126.85753568,36.73956833],[126.85770325,36.73973196],[126.85790745,36.73986625],[126.85814041,36.73996603],[126.85839318,36.74002748],[126.85865606,36.74004823],[126.85891894,36.74002748],[126.85917172,36.73996603],[126.85940468,36.73986625],[126.85960887,36.73973196],[126.85977644,36.73956833],[126.85990096,36.73938164],[126.85997764,36.73917908],[126.86000354,36.73896841]]]}"
6650525,2020087,4482525000,44825001,충청남도 태안군1,충청남도 태안군 태안읍(중앙로91 인근),9,9,1,2,5,1,126.2987244,36.75315915,"{""type"":""Polygon"",""coordinates"":[[[126.30007189,36.75315915],[126.300046,36.75294853],[126.29996932,36.752746],[126.2998448,36.75255934],[126.29967723,36.75239574],[126.29947303,36.75226147],[126.29924007,36.7521617],[126.2989873,36.75210027],[126.29872442,36.75207952],[126.29846154,36.75210027],[126.29820876,36.7521617],[126.2979758,36.75226147],[126.29777161,36.75239574],[126.29760404,36.75255934],[126.29747952,36.752746],[126.29740284,36.75294853],[126.29737695,36.75315915],[126.29740284,36.75336978],[126.29747952,36.7535723],[126.29760404,36.75375896],[126.29777161,36.75392256],[126.2979758,36.75405682],[126.29820876,36.75415659],[126.29846154,36.75421802],[126.29872442,36.75423877],[126.2989873,36.75421802],[126.29924007,36.75415659],[126.29947303,36.75405682],[126.29967723,36.75392256],[126.2998448,36.75375896],[126.29996932,36.7535723],[126.300046,36.75336978],[126.30007189,36.75315915]]]}"
6650526,2020087,4482525000,44825002,충청남도 태안군2,충청남도 태안군 태안읍(성심사거리 인근),8,11,0,7,3,1,126.3022341,36.75139992,"{""type"":""Polygon"",""coordinates"":[[[126.30358153,36.75139992],[126.30355564,36.75118929],[126.30347896,36.75098675],[126.30335444,36.75080009],[126.30318687,36.75063649],[126.30298268,36.75050222],[126.30274971,36.75040244],[126.30249694,36.75034101],[126.30223406,36.75032026],[126.30197118,36.75034101],[126.3017184,36.75040244],[126.30148544,36.75050222],[126.30128125,36.75063649],[126.30111368,36.75080009],[126.30098916,36.75098675],[126.30091248,36.75118929],[126.30088659,36.75139992],[126.30091248,36.75161054],[126.30098916,36.75181308],[126.30111368,36.75199973],[126.30128125,36.75216334],[126.30148544,36.75229761],[126.3017184,36.75239737],[126.30197118,36.75245881],[126.30223406,36.75247956],[126.30249694,36.75245881],[126.30274971,36.75239737],[126.30298268,36.75229761],[126.30318687,36.75216334],[126.30335444,36.75199973],[126.30347896,36.75181308],[126.30355564,36.75161054],[126.30358153,36.75139992]]]}"
6650527,2020087,4482532000,44825003,충청남도 태안군3,충청남도 태안군 남면(연육교삼거리 인근),7,31,1,10,18,2,126.3245074,36.59741696,"{""type"":""Polygon"",""coordinates"":[[[126.32585483,36.59741696],[126.32582894,36.59720591],[126.32575226,36.59700297],[126.32562774,36.59681594],[126.32546016,36.596652],[126.32525597,36.59651746],[126.32502301,36.59641749],[126.32477023,36.59635593],[126.32450736,36.59633514],[126.32424448,36.59635593],[126.3239917,36.59641749],[126.32375874,36.59651746],[126.32355455,36.596652],[126.32338697,36.59681594],[126.32326245,36.59700297],[126.32318577,36.59720591],[126.32315988,36.59741696],[126.32318577,36.59762801],[126.32326245,36.59783095],[126.32338697,36.59801798],[126.32355455,36.59818191],[126.32375874,36.59831645],[126.3239917,36.59841642],[126.32424448,36.59847798],[126.32450736,36.59849877],[126.32477023,36.59847798],[126.32502301,36.59841642],[126.32525597,36.59831645],[126.32546016,36.59818191],[126.32562774,36.59801798],[126.32575226,36.59783095],[126.32582894,36.59762801],[126.32585483,36.59741696]]]}"
6716508,2021056,3011011400,30110001,대전광역시 동구1,대전광역시 동구 용전동(동부네거리 인근),38,57,0,6,49,2,127.4414543,36.35160087,"{""type"":""Polygon"",""coordinates"":[[[127.4428018,36.35160087],[127.44277591,36.35138915],[127.44269923,36.35118556],[127.44257471,36.35099794],[127.44240713,36.35083348],[127.44220294,36.35069851],[127.44196998,36.35059822],[127.4417172,36.35053647],[127.44145432,36.35051561],[127.44119145,36.35053647],[127.44093867,36.35059822],[127.44070571,36.35069851],[127.44050152,36.35083348],[127.44033394,36.35099794],[127.44020942,36.35118556],[127.44013274,36.35138915],[127.44010685,36.35160087],[127.44013274,36.35181259],[127.44020942,36.35201617],[127.44033394,36.3522038],[127.44050152,36.35236825],[127.44070571,36.35250321],[127.44093867,36.3526035],[127.44119145,36.35266526],[127.44145432,36.35268611],[127.4417172,36.35266526],[127.44196998,36.3526035],[127.44220294,36.35250321],[127.44240713,36.35236825],[127.44257471,36.3522038],[127.44269923,36.35201617],[127.44277591,36.35181259],[127.4428018,36.35160087]]]}"
6716509,2021056,3011011300,30110002,대전광역시 동구2,대전광역시 동구 소제동(동서교 인근),30,49,0,9,33,7,127.4388044,36.33341081,"{""type"":""Polygon"",""coordinates"":[[[127.44015189,36.33341081],[127.440126,36.33319904],[127.44004932,36.3329954],[127.4399248,36.33280773],[127.43975723,36.33264324],[127.43955303,36.33250824],[127.43932007,36.33240793],[127.4390673,36.33234616],[127.43880442,36.3323253],[127.43854154,36.33234616],[127.43828876,36.33240793],[127.4380558,36.33250824],[127.43785161,36.33264324],[127.43768404,36.33280773],[127.43755952,36.3329954],[127.43748284,36.33319904],[127.43745695,36.33341081],[127.43748284,36.33362258],[127.43755952,36.33382621],[127.43768404,36.33401388],[127.43785161,36.33417837],[127.4380558,36.33431336],[127.43828876,36.33441367],[127.43854154,36.33447544],[127.43880442,36.3344963],[127.4390673,36.33447544],[127.43932007,36.33441367],[127.43955303,36.33431336],[127.43975723,36.33417837],[127.4399248,36.33401388],[127.44004932,36.33382621],[127.440126,36.33362258],[127.44015189,36.33341081]]]}"
